SOURCE_ID,ra,dec,parallax,bp_rp,phot_g_mean_mag,teff_gspphot,radius_gspphot,dist_pc,abs_g_mag
3950061360339796992,182.28145163738435,18.655807629537545,1.3737282365292405,1.9075718,17.46626,3628.2754,0.4404,727.9460182943648,8.155765035626391
3950064452716224384,182.07020520802513,18.52848856103521,1.3562948343792685,1.6553755,16.828709,4159.761,0.7867,737.3028154735007,7.490479187139357
3950064963817050752,182.01414934903514,18.530763899748962,1.039209244292934,1.8647938,18.635437,3630.7861,0.4439,962.2701159480048,8.71895201847718
3950070603109392896,182.0956278447836,18.557086058041442,2.0801458085802365,1.8721476,16.15723,4152.6035,0.7585,480.73553107439653,7.747699267497621
3950071251649197568,182.14865817381192,18.615901908233962,2.9859850691182404,2.3501968,18.35119,3274.6462,0.2499,334.89785677170164,10.726628725931208
3950071354728416768,182.1480758442104,18.6364659409674,1.3071587094418742,2.0557632,18.241837,3629.1401,0.4228,765.0180446925043,8.823478152358257
3950071359023638400,182.1507185261074,18.63685706824696,1.153106019429654,1.0517883,15.377528,4961.894,0.8571,867.2229466763317,5.6868743868283715
3950071599541806464,182.07498924080213,18.599024247599978,1.1388025789128435,1.78689,16.857534,4107.7373,0.9071,878.1153279040242,7.1397766184287725
3950071633901544960,182.09197426361402,18.61064567368004,1.4198240201910843,1.3652668,15.968178,4439.069,0.6793,704.3126371854287,6.729350391282793
3950075615335983744,182.040370152095,18.685157467197858,1.6808394211430835,2.3256798,18.705782,3240.7188,0.2841,594.940829814625,9.833413062312243
3950077165819422976,182.08151372131255,18.71135176720161,3.5412419756887754,2.4946346,18.142834,3320.2068,0.2425,282.38680295364424,10.888611726896102
3950077371977854336,182.10361525487352,18.744717751098356,4.077883990607701,2.4713202,16.875034,3485.2195,0.4116,245.22522031112916,9.92720866538648
3950078024812882816,182.0726790994112,18.743907226829325,1.182094672425735,1.0000925,15.3278885,5132.104,0.6556,845.9559317257856,5.691149788862843
3950078093532361856,182.07063406654368,18.750579237371614,1.0062106160614348,1.7098999,17.373173,3875.646,1.1039,993.8277176146831,7.386617235277329
3950078157956634880,182.09898411970332,18.762849271478288,1.5708967044737152,1.9312859,17.42787,3583.1423,0.502,636.5790934261472,8.408607939801419
3950078570273497216,182.11996606410244,18.783267928068987,1.4558871801620925,2.2030697,18.524372,3406.939,0.3512,686.866409448474,9.340010710153885
3950080086397800448,182.8618020281328,18.309903317083297,1.2024988106031578,1.8576126,17.813074,3678.106,0.5099,831.6016541408577,8.21349738935601
3950081082830212608,182.78101014897686,18.323568096229355,1.5052470106988571,1.7522631,16.605064,4164.2373,0.9062,664.3427908458156,7.493103259118124
3950073966068543104,182.12897656413375,18.68928603666488,2.9289435231164607,2.3933716,18.000622,3435.208,0.2894,341.42003494009947,10.334176783397645
3950074176522185856,182.2019916484288,18.700212559156846,1.4275872897412862,1.9979877,17.752415,3654.836,0.4651,700.4825604613112,8.525428066571383
3950081937527389440,182.94738891945852,18.362514621954844,1.1158161682908196,2.2452087,18.272001,3433.0872,0.4277,896.2049739176803,8.509964516937332
3950082491579487872,182.8564366326834,18.364497560055675,8.814124197007501,3.2857742,18.232716,3003.6904,0.1846,113.4542669979068,12.958611435298351
3950082903896349568,182.8584081055891,18.39839097244401,1.1675354312078756,1.1800394,15.939074,4740.693,0.8072,856.5050560953413,6.275423907504818
3950082972615848448,182.91284336433486,18.381737783463176,1.7829328647505038,1.3231831,15.554873,4477.325,0.6885,560.8736143522352,6.810548418438788
3950082972615848576,182.91232297523672,18.38328784427556,1.663703870290296,1.9755287,17.406359,3570.2676,0.5583,601.0685061551923,8.511738853453679
3950084445788292224,182.76640433615506,18.37531621361205,1.1897096516738976,2.0230083,18.645977,3563.1265,0.3616,840.5412182653306,9.023181944614837
3950084484444312704,182.7741727716462,18.38191519602928,2.0164507986567486,1.3090916,14.876369,4483.912,0.8702,495.92085294922464,6.399307624816704
3950084656243024256,182.66823443741976,18.347509148301235,1.442170674910699,1.4398117,16.181374,4502.9707,0.666,693.3992053762438,6.9764568980587285
3950085270423475200,182.74871412130787,18.40335492028693,1.872495731636108,2.1472912,18.795568,3303.4583,0.3336,534.0466112177687,10.15767264816688
3950085274718295552,182.74792968046532,18.403787369347153,1.5180088273246473,1.2903223,15.483068,4565.9746,0.7911,658.7576975836229,6.389439951280398
3950086099352018304,182.8126453056458,18.42121705789581,1.1294368802746195,1.7657375,17.024914,4001.0747,0.7373,885.3969774360943,7.289223612576976
3950086168071495296,182.80615987787075,18.430871366446347,1.2713445752479684,0.90277386,14.597774,5450.566,0.8707,786.5688181388242,5.119089923308007
3950086511668879360,182.83655603818718,18.438755185786125,1.1829552781431325,1.116787,15.625022,4868.606,0.8651,845.3404946716881,5.989863566259292
3950086786546784000,182.76835037649,18.412928210234032,1.8464008112516155,1.6153021,16.123478,4420.7104,0.6557,541.5942161128776,7.455107847247472
3950088057857127168,183.0123927521615,18.405686730288387,3.0759313657545286,1.649477,14.902171,4367.2397,0.7542,325.10478326446633,7.342054338374263
3950088087920861312,183.00756675407246,18.404604711440474,4.199729563776065,2.8599682,17.570189,3324.4583,0.3466,238.1105699341457,10.686295149636502
3950088504533726080,183.01857162602164,18.421084278178917,1.2056730679797365,0.99287987,15.393249,5171.9297,0.6324,829.4122399827934,5.799396357342813
3950089221792235776,182.9635835856795,18.460228289170647,1.6744559353252944,2.2335186,18.001781,3589.7224,0.6075,597.208907623915,9.121150079685446
3950089702828287232,183.01757512919215,18.4819613362154,1.7680203549697315,2.2804928,17.658703,3592.3228,0.5506,565.6043479302137,8.896139153727482
3950091390751749760,183.03742140569003,18.520820337028773,3.7147360118618886,2.9540443,17.695774,3277.297,0.3927,269.19813327428966,10.54541385840079
3950092623406337408,182.86846221096306,18.483631133701248,1.0955516612423835,2.1599216,18.105911,3567.1309,0.7958,912.7821492835624,8.304075563560833
3950093070082649600,182.96205080293322,18.531344702360762,1.3880996583110767,2.1024933,18.054422,3584.8994,0.4491,720.4093697542697,8.766525615117152
3950093860356939392,182.84532039816796,18.537224666854595,1.6692827822361682,2.2632446,18.319525,3556.685,0.8001,599.0596743952524,9.432174334456052
3950094032155324800,182.89692865575591,18.54845262172233,1.4785885291762515,2.4194489,18.319283,3361.2861,0.3664,676.3206803431095,9.168519194925185
3950094341392972032,182.89214320650746,18.57476980619659,2.7357314504369117,2.685135,18.882887,3193.4285,0.2489,365.53295457428555,11.068254202499396
3950094483128202624,182.98826753175356,18.528619227357353,1.3627569115598843,2.2609673,17.69008,3569.6914,0.9027,733.8065883337525,8.362172609388033
3950094616270877696,183.01294992008852,18.55697207678284,3.3910593594101397,2.9952583,18.827087,3139.6,0.197,294.89309800048613,11.47876436249729
3950094861085306752,182.95664941129212,18.573206948186016,1.2145054930265007,0.5562792,13.092594,6584.057,1.3681,823.3803846436616,3.514591563701053
3950095956300678144,182.92818961232558,18.609353024754522,1.6712317087147242,2.22999,18.95422,3357.8667,0.2656,598.3610739225736,10.069403153279248
3950096132395627264,182.98311438349964,18.608887170905156,2.0766108627414157,1.5303164,15.804425,4361.99,0.7749,481.55387123414187,7.3912008469432635
3950096231178586240,182.98916420671452,18.625931092512324,2.8434039534094446,2.6623173,18.510265,3289.529,0.4942,351.6911477881743,10.779458164928986
3950081422131308544,182.9187265804501,18.318847005567317,1.0033723338935843,2.1804485,18.939735,3426.484,0.3293,996.6390005188822,8.947046022611037
3950081598226313088,182.89091962671395,18.331937351924196,1.1093864785955425,1.6389065,17.124819,4758.5225,0.4787,901.399124014903,7.3502331434540285
3950081765728695680,182.89400784437947,18.347593184739384,1.233973905730158,2.4034405,18.637905,3402.8716,0.3265,810.3899080493824,9.094435000708401
3950097021452837248,182.6107280895023,18.403825641605692,1.4976645879006727,1.9080944,18.105528,3550.7153,0.4071,667.7062461640586,8.982600683161879
3950097158891795328,182.62898033639155,18.432814486755245,2.0182742956807136,2.4735298,18.67606,3415.319,0.8656,495.4727918499923,10.200960668691437
3950097261971009280,182.6908182541275,18.427624548202694,1.9850290644678277,2.411234,18.570253,3326.8298,0.2985,503.7709612922433,10.059087722261323
3950098503217531520,182.66689164288127,18.485592124539416,1.7753151190074241,1.3669586,15.7797985,4501.9326,0.7677,563.2802815080505,7.026175765912175
3950098842518987520,182.63825404595752,18.506683625239024,1.9219770006120473,2.2756329,17.91425,3579.403,0.8127,520.2975892435514,9.332990352002845
3950099087333122304,182.73467246302164,18.493173292069358,3.839527701899038,2.0096426,15.5482025,3719.1003,0.6336,260.4487003715061,8.46959154133743
3950099392274801024,182.72491914232396,18.50612794025744,1.3198182464653163,2.4014683,18.882528,3334.3667,0.2482,757.6800841162482,9.485098945961711
3950099460994277888,182.77566113589242,18.5071406704523,1.118188489454302,2.2443104,17.791586,3587.76,0.4896,894.3036075143465,8.034161009000744
3950099632792978304,182.78394362593295,18.524815293337774,1.7280513347557245,2.432293,18.111147,3398.7979,0.367,578.6865123085935,9.298930125898627
3950099667152722048,182.7947435923033,18.534150522454297,1.1231167774601991,2.402691,18.705505,3286.0273,0.3057,890.3793622078964,8.957629945677372
3950099980686289664,182.6879134183964,18.49772175951929,1.7041457320291469,1.7431116,16.636314,4186.591,0.8291,586.8042745436377,7.793848048204026
3950100835383842176,182.71889544596687,18.562627407579697,1.2706369180433574,2.4381504,18.254417,3321.2002,0.3289,787.006882768597,8.774524766943538
3950100869743597568,182.69115176174392,18.5685058879806,1.8025265913525605,2.4115276,18.633371,3389.0664,0.3438,554.7768364679883,9.912779754482614
3950101251996630784,182.58663373878167,18.48705247221206,1.8894966086790908,1.2244606,15.15764,4685.3833,0.6382,529.2414897209474,6.539371041003088
3950101492514665344,182.55118646306835,18.494436009441067,1.1770211244418227,1.9164219,17.912289,3652.487,0.963,849.6024236389375,8.266209952572302
3950101831816232576,182.60849923770476,18.52223651521891,4.171083056837451,2.972416,18.873901,3058.382,0.2337,239.74588527091288,11.975145556367572
3950102175413606656,182.49894291350046,18.49355664085956,1.0391401267715024,1.8148823,18.070381,3813.2686,0.3533,962.3341205260675,8.153751742472608
3950103652882409088,182.61460950936035,18.57433615163526,1.1331364782495887,1.9112835,18.031742,3605.3147,0.465,882.5062286801929,8.303153199461613
3950103691538035072,182.63988834931317,18.575751865379154,6.030893866351013,2.930376,17.355734,3286.7021,0.3037,165.81289973936305,11.257642299867056
3950103966415943296,182.69942676905322,18.596828526669754,5.194452229794696,2.9022598,17.731073,3248.5151,0.2954,192.51308044843137,11.308772162928337
3950104580595356800,182.60668079795175,18.60964843238364,2.0025694674642516,2.4503574,18.455875,3379.6152,0.311,499.358457345426,9.963813348382839
3950104958552481792,182.65233471843834,18.618276538584453,4.379552577479184,2.8349056,17.483105,3259.4978,0.3409,228.33382687132564,10.690253428357058
